match_name,match_level,match_date,shooter,div,class,power_factor,cat,stg,factor,pts,a,c,d,ded,mi,ns,pe,ot,time
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 18,5.0173,116,22,2,0,0,0,0,0,,23.12
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 19,3.7013,58,11,1,0,0,0,0,0,,15.67
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 20,4.2349,106,18,5,1,0,0,0,0,,25.03
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 1,4.754,144,24,8,0,0,0,0,0,,30.29
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 2,3.1898,40,8,3,1,0,0,1,0,,12.54
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 3,4.6248,98,14,9,1,0,0,0,0,,21.19
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 4,4.3348,58,11,1,0,0,0,0,0,,13.38
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 5,1.7028,22,6,4,0,0,2,0,0,,12.92
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 6,5.4358,116,22,2,0,0,0,0,0,,21.34
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 7,3.738,129,23,8,0,0,1,0,0,,34.51
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 8,4.1322,50,8,3,1,0,0,0,0,,12.1
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 10,5.1203,100,15,8,1,0,0,0,0,,19.53
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 11,4.1704,138,22,9,1,0,0,0,0,,33.09
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 12,4.6396,56,10,2,0,0,0,0,0,,12.07
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 13,0.0,0,14,2,2,0,6,0,3,,19.42
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 14,1.0422,20,6,3,1,0,2,0,0,,19.19
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 15,3.4242,54,10,1,1,0,0,0,0,,15.77
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 16,3.4759,104,16,8,0,0,0,0,0,,29.92
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 17,2.916,58,11,1,0,0,0,0,0,,19.89
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 18,3.9754,110,19,5,0,0,0,0,0,,27.67
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 19,2.7875,48,7,4,1,0,0,0,0,,17.22
2025_MONSTER,3,2025-08-03,"CAZZATO, ANTONIO",PO,C,Minor,SS,Stage 20,3.9704,102,17,5,2,0,0,0,0,,25.69
2025_MONSTER,3,2025-08-03,"GRITTI, LORENZO",PO,C,Minor,S,Stage 1,3.6163,144,25,6,1,0,0,0,0,,39.82
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 14,3.3635,52,9,2,1,0,0,0,0,,15.46
2025_MONSTER,3,2025-08-03,"GRITTI, LORENZO",PO,C,Minor,S,Stage 3,4.1793,110,19,5,0,0,0,0,0,,26.32
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 12,4.4843,50,7,5,0,0,0,0,0,,11.15
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 4,5.9244,58,11,1,0,0,0,0,0,,9.79
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 14,1.7968,26,9,0,1,0,2,0,0,,14.47
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 7,5.1855,144,25,6,1,0,0,0,0,,27.77
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 8,4.4374,56,10,2,0,0,0,0,0,,12.62
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 9,5.2968,58,11,1,0,0,0,0,0,,10.95
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 10,4.4362,72,18,4,0,0,2,0,1,,16.23
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 11,5.5997,148,26,6,0,0,0,0,0,,26.43
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 12,5.4104,58,11,1,0,0,0,0,0,,10.72
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 13,6.2032,116,22,2,0,0,0,0,0,,18.7
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 14,3.0612,48,7,4,1,0,0,0,0,,15.68
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 15,3.8388,60,12,0,0,0,0,0,0,,15.63
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 16,4.674,114,21,3,0,0,0,0,0,,24.39
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 17,3.2747,54,10,1,1,0,0,0,0,,16.49
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 18,5.2009,110,19,5,0,0,0,0,0,,21.15
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 19,3.9381,56,10,2,0,0,0,0,0,,14.22
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 20,4.7773,118,23,1,0,0,0,0,0,,24.7
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 1,6.3565,138,23,7,2,0,0,0,0,,21.71
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 2,5.4336,52,9,2,1,0,0,0,0,,9.57
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 3,6.4744,110,19,5,0,0,0,0,0,,16.99
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 4,5.1576,54,9,3,0,0,0,0,0,,10.47
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 5,3.4292,31,5,5,1,0,1,0,0,,9.04
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 6,6.7296,114,21,3,0,0,0,0,0,,16.94
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 7,5.665,138,23,7,2,0,0,0,0,,24.36
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 8,4.1922,41,10,0,1,0,1,0,0,,9.78
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 9,4.6168,50,7,5,0,0,0,0,0,,10.83
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 13,5.9566,118,23,1,0,0,0,0,0,,19.81
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 10,6.0773,110,20,3,1,0,0,0,0,,18.1
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 11,5.7448,140,22,10,0,0,0,0,0,,24.37
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 12,4.8135,40,8,3,1,0,0,1,0,,8.31
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 6,6.0104,116,22,2,0,0,0,0,0,,19.3
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 13,6.4709,108,18,6,0,0,0,0,0,,16.69
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 5,4.5005,50,8,3,1,0,0,0,0,,11.11
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 2,5.5227,56,10,2,0,0,0,0,0,,10.14
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 15,3.5278,52,8,4,0,0,0,0,0,,14.74
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 16,4.0832,106,19,3,2,0,0,0,0,,25.96
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 17,3.5176,56,10,2,0,0,0,0,0,,15.92
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 18,3.0224,81,13,8,2,0,1,0,0,,26.8
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 19,2.874,39,8,3,0,0,1,0,0,,13.57
2025_MONSTER,3,2025-08-03,"BASSANI, OMAR",PO,C,Minor,S,Stage 20,3.8712,89,15,8,0,0,1,0,0,,22.99
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 1,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 2,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 3,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 4,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 5,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 6,0.0,0,2,0,0,0,22,0,12,,3.5
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 7,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 8,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 9,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 10,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 11,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 12,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 13,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 14,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 15,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 16,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 17,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 18,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 19,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"FANTINATI, ALESSANDRO",P,D,Minor,S,Stage 20,0.0,0,0,0,0,0,0,0,0,,0.0
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 1,5.9265,150,27,5,0,0,0,0,0,,25.31
2025_MONSTER,3,2025-08-03,"TONIOLO, ENZO",PO,B,Minor,SS,Stage 3,5.1922,104,21,3,0,0,0,1,0,,20.03
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 12,4.4154,54,9,3,0,0,0,0,0,,12.23
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 3,6.4537,99,17,6,0,0,1,0,0,,15.34
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 10,4.567,106,19,3,2,0,0,0,0,,23.21
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 20,5.3869,110,19,5,0,0,0,0,0,,20.42
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 1,5.3578,140,24,6,2,0,0,0,0,,26.13
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 2,5.9893,56,10,2,0,0,0,0,0,,9.35
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 3,5.9861,112,20,4,0,0,0,0,0,,18.71
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 4,5.8645,58,11,1,0,0,0,0,0,,9.89
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 5,3.7261,37,8,2,1,0,1,0,0,,9.93
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 6,5.6464,114,22,1,1,0,0,0,0,,20.19
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 7,4.9681,148,26,6,0,0,0,0,0,,29.79
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 8,4.8632,48,7,4,1,0,0,0,0,,9.87
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 9,5.2252,58,11,1,0,0,0,0,0,,11.1
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 10,5.0543,93,17,6,0,0,1,0,0,,18.4
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 11,4.8047,123,20,11,0,0,1,0,0,,25.6
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 12,4.8994,56,10,2,0,0,0,0,0,,11.43
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 13,6.4957,114,21,3,0,0,0,0,0,,17.55
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 14,3.7793,50,8,3,1,0,0,0,0,,13.23
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 15,3.9914,56,10,2,0,0,0,0,0,,14.03
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 16,4.3297,114,21,3,0,0,0,0,0,,26.33
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 17,3.4615,54,9,3,0,0,0,0,0,,15.6
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 18,4.8365,108,19,4,1,0,0,0,0,,22.33
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 19,3.0325,41,9,2,0,0,1,0,0,,13.52
2025_MONSTER,3,2025-08-03,"DALCEGGIO, PAOLO",PO,C,Minor,SS,Stage 20,4.7195,106,18,5,1,0,0,0,0,,22.46
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 1,5.4264,112,18,9,3,0,2,0,0,,20.64
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 2,3.0516,26,6,4,0,0,2,0,0,,8.52
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 4,6.8836,55,9,2,1,0,0,0,0,,7.99
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 5,2.5614,24,6,3,1,0,2,0,0,,9.37
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 6,7.5669,116,20,4,0,0,0,0,0,,15.33
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 7,4.8686,113,19,8,3,0,2,0,0,,23.21
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 19,3.7063,52,8,4,0,0,0,0,0,,14.03
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 8,6.9343,57,9,3,0,0,0,0,0,,8.22
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 18,4.557,108,18,6,0,0,0,0,0,,23.7
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 16,4.3011,112,20,4,0,0,0,0,0,,26.04
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 11,6.25,127,24,5,2,0,1,0,0,,20.32
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 10,8.0417,108,18,6,0,0,0,0,0,,13.43
2025_MONSTER,3,2025-08-03,"SANSONI, ROBERTO",S,A,Minor,,Stage 13,7.0267,108,18,6,0,0,0,0,0,,15.37
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 12,7.1782,58,11,1,0,0,0,0,0,,8.08
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 13,8.2707,110,20,3,1,0,0,0,0,,13.3
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 14,4.386,45,11,0,0,0,1,0,0,,10.26
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 15,5.0901,48,7,4,1,0,0,0,0,,9.43
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 16,5.4581,112,20,4,0,0,0,0,0,,20.52
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 17,5.5351,60,12,0,0,0,0,0,0,,10.84
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 18,6.0165,95,19,3,1,0,1,0,0,,15.79
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 19,7.7852,58,11,1,0,0,0,0,0,,7.45
2025_MONSTER,3,2025-08-03,"GUIDETTI, GIANCARLO",PCO,M,Minor,S,Stage 20,4.8226,87,19,4,0,0,1,0,1,,18.04
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 1,5.7416,144,26,4,2,0,0,0,0,,25.08
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 2,4.931,50,7,5,0,0,0,0,0,,10.14
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 3,4.9363,93,18,4,1,0,1,0,0,,18.84
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 4,5.7737,50,8,3,1,0,0,0,0,,8.66
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 5,5.5271,54,10,1,1,0,0,0,0,,9.77
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 6,6.1121,108,19,4,1,0,0,0,0,,17.67
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 7,4.4796,133,25,6,0,0,1,0,0,,29.69
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 8,5.4393,52,8,4,0,0,0,0,0,,9.56
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 9,6.0086,56,10,2,0,0,0,0,0,,9.32
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 10,6.0942,110,19,5,0,0,0,0,0,,18.05
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 11,5.5019,148,26,6,0,0,0,0,0,,26.9
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 12,5.0657,54,9,3,0,0,0,0,0,,10.66
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 13,6.8807,120,24,0,0,0,0,0,0,,17.44
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 14,4.0143,56,11,0,1,0,0,0,0,,13.95
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 15,3.9688,56,10,2,0,0,0,0,0,,14.11
2025_MONSTER,3,2025-08-03,"PORTERA, MICHELE",PO,B,Minor,S,Stage 17,3.2808,50,8,3,1,0,0,0,0,,15.24
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 11,4.7173,146,26,5,1,0,0,0,0,,30.95
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 9,6.3437,55,9,2,1,0,0,0,0,,8.67
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 11,5.4225,120,22,7,1,0,2,0,0,,22.13
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 3,5.4025,100,15,8,1,0,0,0,0,,18.51
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 4,4.5902,56,10,2,0,0,0,0,0,,12.2
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 5,4.1182,46,5,7,0,0,0,0,0,,11.17
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 6,6.8012,118,23,1,0,0,0,0,0,,17.35
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 7,4.1083,132,19,12,1,0,0,0,0,,32.13
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 8,3.6392,46,6,5,1,0,0,0,0,,12.64
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 9,3.7795,48,7,4,1,0,0,0,0,,12.7
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 10,4.5967,106,17,7,0,0,0,0,0,,23.06
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 11,4.568,138,22,9,1,0,0,0,0,,30.21
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 12,4.4331,52,8,4,0,0,0,0,0,,11.73
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 13,6.9259,114,22,1,1,0,0,0,0,,16.46
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 14,2.4888,39,9,1,1,0,1,0,0,,15.67
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 15,3.2787,48,8,2,2,0,0,0,0,,14.64
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 16,2.5591,66,20,2,0,0,2,1,1,,25.79
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 17,2.6503,41,9,2,0,0,1,0,0,,15.47
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 18,4.4087,85,13,10,0,0,1,0,0,,19.28
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 19,2.4272,35,8,1,2,0,1,0,0,,14.42
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 20,3.4841,94,11,13,0,0,0,0,0,,26.98
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 1,4.6846,150,28,3,1,0,0,0,0,,32.02
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 2,4.9221,60,12,0,0,0,0,0,0,,12.19
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 3,5.4878,108,19,4,1,0,0,0,0,,19.68
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 4,5.6039,58,11,1,0,0,0,0,0,,10.35
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 5,3.1008,52,9,2,1,0,0,0,0,,16.77
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 6,4.6585,118,23,1,0,0,0,0,0,,25.33
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 7,4.0626,148,26,6,0,0,0,0,0,,36.43
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 8,4.685,58,11,1,0,0,0,0,0,,12.38
2025_MONSTER,3,2025-08-03,"CHITTÒ, PAOLO",C,B,Minor,S,Stage 9,4.039,58,11,1,0,0,0,0,0,,14.36
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 2,4.1253,54,9,3,0,0,0,0,0,,13.09
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 10,7.3946,107,13,10,1,0,0,0,0,,14.47
2025_MONSTER,3,2025-08-03,"VERLATO, EMIL",P,C,Minor,,Stage 1,4.7364,124,18,10,4,0,0,0,0,,26.18
2025_MONSTER,3,2025-08-03,"COSTA, RICCARDO",P,D,Minor,,Stage 19,4.0996,56,10,2,0,0,0,0,0,,13.66
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 12,5.8763,57,9,3,0,0,0,0,0,,9.7
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 13,7.2005,116,20,4,0,0,0,0,0,,16.11
2025_MONSTER,3,2025-08-03,"COMERT, ERGUN",S,M,Major,S,Stage 14,3.7291,49,5,5,2,0,0,0,0,,13.14
